# 0:r (cm)
#                      1:eta nue number (1/(s cm^3))
#                      2:eta nua number (1/(s cm^3))
#                      3:eta nux number (1/(s cm^3))
#                      4:eta nue energy (MeV/(s cm^3))
#                      5:eta nua energy (MeV/(s cm^3))
#                      6:eta nux energy (MeV/(s cm^3))
5.470000000000000000e+05 2.195017379187260517e+45 9.453146988287936184e+33 0.000000000000000000e+00 4.736693247651755278e+47 5.690794487438902164e+35 0.000000000000000000e+00
7.023000000000000000e+05 1.768321543919226563e+45 1.629713993608162943e+34 0.000000000000000000e+00 3.660383855951113556e+47 9.704946833489106569e+35 0.000000000000000000e+00
8.158000000000000000e+05 1.503242596219173949e+45 3.102363901377344843e+34 0.000000000000000000e+00 2.992663169824950610e+47 1.839701794098161816e+36 0.000000000000000000e+00
9.073000000000000000e+05 1.274144922133863929e+45 5.874125109453127173e+34 0.000000000000000000e+00 2.436906239335789917e+47 3.468670879294704482e+36 0.000000000000000000e+00
9.850000000000000000e+05 3.428488103708208029e+44 6.084881083560327025e+35 0.000000000000000000e+00 6.303552619397281014e+46 4.009936667861870721e+37 0.000000000000000000e+00
1.056000000000000000e+06 2.027012275154625463e+45 5.413501642304106946e+38 0.000000000000000000e+00 3.604313653371794629e+47 4.658321189512968256e+40 0.000000000000000000e+00
1.140000000000000000e+06 2.462547262755583614e+45 1.484357734010360259e+42 0.000000000000000000e+00 4.540105991959999511e+47 2.074633473219863707e+44 0.000000000000000000e+00
1.255000000000000000e+06 1.391148007300966280e+45 4.141996929889683308e+43 0.000000000000000000e+00 2.799124905187120093e+47 7.498741668197979168e+45 0.000000000000000000e+00
1.392000000000000000e+06 6.936285307662696805e+44 7.547270191061506910e+43 0.000000000000000000e+00 1.385372762493384540e+47 1.401925007967950982e+46 0.000000000000000000e+00
1.526000000000000000e+06 2.929335144743266528e+44 4.917067712292375097e+43 0.000000000000000000e+00 5.328905191048063211e+46 8.315672555655546392e+45 0.000000000000000000e+00
1.640000000000000000e+06 1.062519072593841564e+44 1.681554638373635662e+43 0.000000000000000000e+00 1.666319748819163835e+46 2.406156188421022178e+45 0.000000000000000000e+00
1.738000000000000000e+06 4.072177244090618515e+43 4.465426458184007249e+42 0.000000000000000000e+00 5.496136762048738353e+45 5.345172638539380710e+44 0.000000000000000000e+00
1.825000000000000000e+06 1.782587395062785470e+43 1.329226646969616911e+42 0.000000000000000000e+00 2.120250466774488738e+45 1.365908293080113548e+44 0.000000000000000000e+00
1.903000000000000000e+06 7.956537025128613122e+42 4.509625372153789173e+41 0.000000000000000000e+00 8.430795313535685618e+44 4.042393546342340080e+43 0.000000000000000000e+00
1.969000000000000000e+06 3.332016282417097618e+42 1.448321177017795658e+41 0.000000000000000000e+00 3.133043390136134153e+44 1.124985010038166094e+43 0.000000000000000000e+00
2.026000000000000000e+06 1.429301064529610164e+42 4.936103164041190975e+40 0.000000000000000000e+00 1.200074740033975321e+44 3.349975596986461632e+42 0.000000000000000000e+00
2.076000000000000000e+06 7.657401210981676457e+41 1.872801838622633183e+40 0.000000000000000000e+00 5.861200336997051821e+43 1.137015598594386546e+42 0.000000000000000000e+00
2.123000000000000000e+06 4.571552505899031187e+41 1.018943682521121692e+40 0.000000000000000000e+00 3.243224946860181916e+43 5.732689755828371753e+41 0.000000000000000000e+00
2.169000000000000000e+06 2.812350547483504891e+41 8.478599173552948329e+39 0.000000000000000000e+00 1.873382696205587275e+43 4.579621870250282662e+41 0.000000000000000000e+00
2.219000000000000000e+06 1.763716088084022589e+41 8.953685640769741649e+39 0.000000000000000000e+00 1.116654822378014553e+43 4.747276160893055679e+41 0.000000000000000000e+00
2.271000000000000000e+06 1.129292677996001550e+41 7.284962234327481160e+39 0.000000000000000000e+00 6.774698971987144258e+42 3.720743988832827435e+41 0.000000000000000000e+00
2.322000000000000000e+06 6.572936278146503188e+40 3.363363933819489309e+39 0.000000000000000000e+00 3.633300187449930837e+42 1.568494582805350433e+41 0.000000000000000000e+00
2.372000000000000000e+06 3.880933711551694654e+40 1.732117986697184964e+39 0.000000000000000000e+00 1.987023661267890738e+42 7.454574703753772561e+40 0.000000000000000000e+00
2.420000000000000000e+06 2.280052615334133343e+40 8.300388748404345229e+38 0.000000000000000000e+00 1.078617989428297907e+42 3.276535258889109123e+40 0.000000000000000000e+00
2.466000000000000000e+06 1.357776490740897134e+40 4.488378810657817289e+38 0.000000000000000000e+00 5.967212161600136311e+41 1.642886210014452876e+40 0.000000000000000000e+00
2.511000000000000000e+06 8.209787379010544767e+39 2.602473445922331756e+38 0.000000000000000000e+00 3.364871839314422943e+41 8.891970092347578445e+39 0.000000000000000000e+00
2.555000000000000000e+06 5.060126734907685285e+39 1.729405302468238423e+38 0.000000000000000000e+00 1.947142376811454254e+41 5.584723360669500828e+39 0.000000000000000000e+00
2.597000000000000000e+06 3.182098266267151211e+39 1.271187171919539738e+38 0.000000000000000000e+00 1.156405061315810044e+41 3.917662809311485707e+39 0.000000000000000000e+00
2.639000000000000000e+06 2.042243735520630403e+39 1.032424118021656266e+38 0.000000000000000000e+00 7.057971951110612083e+40 3.067447096627744539e+39 0.000000000000000000e+00
2.681000000000000000e+06 1.338362583389321300e+39 9.325194419703474294e+37 0.000000000000000000e+00 4.434655054525798564e+40 2.701025562088272946e+39 0.000000000000000000e+00
2.724000000000000000e+06 8.786772803431853728e+38 9.295031078313234072e+37 0.000000000000000000e+00 2.815264870523800205e+40 2.652878023215126789e+39 0.000000000000000000e+00
2.767000000000000000e+06 6.765435418612557321e+38 8.082570789588623059e+37 0.000000000000000000e+00 2.113307467001624895e+40 2.272820368387446485e+39 0.000000000000000000e+00
2.811000000000000000e+06 5.779418543051053886e+38 7.085545782386424344e+37 0.000000000000000000e+00 1.779335496178466073e+40 1.980719640823727349e+39 0.000000000000000000e+00
2.857000000000000000e+06 4.825365930738180610e+38 6.553076655328481791e+37 0.000000000000000000e+00 1.470845828233104854e+40 1.831297636783195030e+39 0.000000000000000000e+00
2.906000000000000000e+06 4.120426856308023321e+38 6.288736551025730246e+37 0.000000000000000000e+00 1.252998046726709552e+40 1.770204069490052808e+39 0.000000000000000000e+00
2.957000000000000000e+06 3.659907096204492627e+38 5.749300938494531101e+37 0.000000000000000000e+00 1.113252793572087490e+40 1.630595570461607087e+39 0.000000000000000000e+00
3.013000000000000000e+06 3.155470187907361272e+38 5.617997088244774303e+37 0.000000000000000000e+00 9.658005561165863787e+39 1.617060115118508731e+39 0.000000000000000000e+00
3.074000000000000000e+06 2.733014680599110344e+38 5.534008830284227985e+37 0.000000000000000000e+00 8.462251251748489804e+39 1.624724771551428102e+39 0.000000000000000000e+00
3.142000000000000000e+06 2.551917703916612800e+38 5.460387122006732642e+37 0.000000000000000000e+00 8.009992688572469065e+39 1.637435187198317730e+39 0.000000000000000000e+00
3.221000000000000000e+06 1.986215126498602208e+38 5.093090521803433643e+37 0.000000000000000000e+00 6.288779950275625713e+39 1.551596326664566204e+39 0.000000000000000000e+00
3.313000000000000000e+06 1.497158453302329476e+38 4.516299119936014959e+37 0.000000000000000000e+00 4.768282107928658793e+39 1.392824790571801802e+39 0.000000000000000000e+00
3.424000000000000000e+06 1.066843654294481861e+38 3.667627409025521538e+37 0.000000000000000000e+00 3.387382988848369504e+39 1.133662525774628830e+39 0.000000000000000000e+00
3.559000000000000000e+06 6.887520486703493961e+37 2.792784592684965690e+37 0.000000000000000000e+00 2.154392368493992697e+39 8.544306212670213917e+38 0.000000000000000000e+00
3.725000000000000000e+06 4.278055962823766899e+37 1.897386579750282783e+37 0.000000000000000000e+00 1.301913865134758172e+39 5.666675036624796103e+38 0.000000000000000000e+00
3.931000000000000000e+06 2.527219104373531441e+37 1.179094983030111279e+37 0.000000000000000000e+00 7.396552496347019701e+38 3.395229802497126703e+38 0.000000000000000000e+00
4.185000000000000000e+06 1.397578978045033226e+37 6.962453445136401203e+36 0.000000000000000000e+00 3.889916712107867961e+38 1.910417821354424482e+38 0.000000000000000000e+00
4.498000000000000000e+06 7.419592228170981855e+36 3.920231705933335729e+36 0.000000000000000000e+00 1.947161138351392254e+38 1.015832833181398416e+38 0.000000000000000000e+00
4.877000000000000000e+06 3.941384101865240298e+36 2.037996950910128747e+36 0.000000000000000000e+00 9.661572623610602960e+37 4.936726983677597908e+37 0.000000000000000000e+00
5.320000000000000000e+06 2.071140000676434899e+36 1.033615057453504038e+36 0.000000000000000000e+00 4.699861803190781846e+37 2.318259013276909460e+37 0.000000000000000000e+00
5.826000000000000000e+06 1.084172043080871513e+36 5.064002428006870629e+35 0.000000000000000000e+00 2.266100980590953273e+37 1.046069060258061465e+37 0.000000000000000000e+00
6.379000000000000000e+06 5.747231103953533323e+35 2.477019145016884380e+35 0.000000000000000000e+00 1.102453917123806986e+37 4.693669220884289671e+36 0.000000000000000000e+00
6.957000000000000000e+06 3.102152706754626854e+35 1.228282925855927720e+35 0.000000000000000000e+00 5.458980771324396120e+36 2.133697062408252301e+36 0.000000000000000000e+00
7.530000000000000000e+06 1.735656855644184875e+35 6.267809019633789232e+34 0.000000000000000000e+00 2.806955932742664796e+36 9.997073426721687590e+35 0.000000000000000000e+00
8.068000000000000000e+06 1.013326099407377581e+35 3.349794135406434229e+34 0.000000000000000000e+00 1.512487301320273161e+36 4.925928944757059992e+35 0.000000000000000000e+00
8.547000000000000000e+06 6.252727726815399669e+34 1.909080422237724949e+34 0.000000000000000000e+00 8.677299817711345134e+35 2.607400072727362239e+35 0.000000000000000000e+00
8.951000000000000000e+06 4.149166614991741790e+34 1.179599733317050899e+34 0.000000000000000000e+00 5.409485517637278811e+35 1.512013043736893716e+35 0.000000000000000000e+00
9.275000000000000000e+06 2.950131373725235110e+34 7.890162423837077185e+33 0.000000000000000000e+00 3.649302766221468265e+35 9.586679687645391015e+34 0.000000000000000000e+00
9.526000000000000000e+06 2.248306903538271116e+34 5.732961890857921406e+33 0.000000000000000000e+00 2.667375731021201141e+35 6.675696296067667210e+34 0.000000000000000000e+00
9.713000000000000000e+06 1.824821456442633691e+34 4.470328635613796761e+33 0.000000000000000000e+00 2.095773482699928295e+35 5.035839766444609617e+34 0.000000000000000000e+00
