# 0:r (cm)
#                      1:eta nue number (1/(s cm^3))
#                      2:eta nua number (1/(s cm^3))
#                      3:eta nux number (1/(s cm^3))
#                      4:eta nue energy (MeV/(s cm^3))
#                      5:eta nua energy (MeV/(s cm^3))
#                      6:eta nux energy (MeV/(s cm^3))
5.470000000000000000e+05 5.232771987257080319e+38 5.232771987257080319e+38 3.633869435595200963e+36 8.256899287223595112e+39 8.256899287223595112e+39 5.733957838349729007e+37
7.023000000000000000e+05 4.016023058601564945e+38 4.016023058601564945e+38 2.788904901806647242e+36 6.198390485664662220e+39 6.198390485664662220e+39 4.304437837267134307e+37
8.158000000000000000e+05 3.168828608270284592e+38 3.168828608270284592e+38 2.200575422409923889e+36 4.810430947152305908e+39 4.810430947152305908e+39 3.340577046633551699e+37
9.073000000000000000e+05 2.478371641494631367e+38 2.478371641494631367e+38 1.721091417704608330e+36 3.700458327177788876e+39 3.700458327177788876e+39 2.569762727206802815e+37
9.850000000000000000e+05 2.399437098980081789e+38 2.399437098980081789e+38 1.666275763180615403e+36 3.814164091559509619e+39 3.814164091559509619e+39 2.648725063582997461e+37
1.056000000000000000e+06 2.720403795520899085e+38 2.720403795520899085e+38 1.889169302445072253e+36 5.234689717440008394e+39 5.234689717440008394e+39 3.635201192666679002e+37
1.140000000000000000e+06 2.289345756845014386e+38 2.289345756845014386e+38 1.589823442253485164e+36 6.632915852688323126e+39 6.632915852688323126e+39 4.606191564366899560e+37
1.255000000000000000e+06 9.110163733577596331e+37 9.110163733577596331e+37 6.326502592762231562e+35 3.343941275804147996e+39 3.343941275804147996e+39 2.322181441530662528e+37
1.392000000000000000e+06 4.069477694498544273e+37 4.069477694498544273e+37 2.826026176735105231e+35 1.525325522868191358e+39 1.525325522868191358e+39 1.059253835325134750e+37
1.526000000000000000e+06 1.948422590954953815e+37 1.948422590954953815e+37 1.353071243718720489e+35 6.649515135166822226e+38 6.649515135166822226e+38 4.617718843865857360e+36
1.640000000000000000e+06 9.372982964156368588e+36 9.372982964156368588e+36 6.509015947330822998e+34 2.713961197124770859e+38 2.713961197124770859e+38 1.884695275781094383e+36
1.738000000000000000e+06 4.787391934515579248e+36 4.787391934515579248e+36 3.324577732302491430e+34 1.164102099662479884e+38 1.164102099662479884e+38 8.084042358767235517e+35
1.825000000000000000e+06 2.520109451319706236e+36 2.520109451319706236e+36 1.750076007860910362e+34 5.278569065312349529e+37 5.278569065312349529e+37 3.665672962022472247e+35
1.903000000000000000e+06 1.269133345056619693e+36 1.269133345056619693e+36 8.813426007337653023e+33 2.325128559511835162e+37 2.325128559511835162e+37 1.614672610772110580e+35
1.969000000000000000e+06 6.102881984573316033e+35 6.102881984573316033e+35 4.238112489287032709e+33 9.717907060393938773e+36 9.717907060393938773e+36 6.748546569718024617e+34
2.026000000000000000e+06 2.926283990331384198e+35 2.926283990331384198e+35 2.032141659952353853e+33 4.082588803657908696e+36 4.082588803657908696e+36 2.835131113651330864e+34
2.076000000000000000e+06 1.585347843050563998e+35 1.585347843050563998e+35 1.100936002118449255e+33 1.983424136939413609e+36 1.983424136939413609e+36 1.377377872874595372e+34
2.123000000000000000e+06 8.642865582815879506e+34 8.642865582815879506e+34 6.001989988066594360e+32 1.002056192048860935e+36 1.002056192048860935e+36 6.958723555894880285e+33
2.169000000000000000e+06 4.487958207162126392e+34 4.487958207162126392e+34 3.116637643862593137e+32 4.981269573956389690e+35 4.981269573956389690e+35 3.459214981914165464e+33
2.219000000000000000e+06 2.280094928580699525e+34 2.280094928580699525e+34 1.583399255958822197e+32 2.473985795963662510e+35 2.473985795963662510e+35 1.718045691641435693e+33
2.271000000000000000e+06 1.252030171111797081e+34 1.252030171111797081e+34 8.694653966054161210e+31 1.305889546350066374e+35 1.305889546350066374e+35 9.068677405208809475e+32
2.322000000000000000e+06 7.158540891922272782e+33 7.158540891922272782e+33 4.971208952723809851e+31 6.825371463505987969e+34 6.825371463505987969e+34 4.739841294101389501e+32
2.372000000000000000e+06 4.022088977301702194e+33 4.022088977301702194e+33 2.793117345348409405e+31 3.540722150057168209e+34 3.540722150057168209e+34 2.458834826428593438e+32
2.420000000000000000e+06 2.291030003898593485e+33 2.291030003898593485e+33 1.590993058262915095e+31 1.851599460398940247e+34 1.851599460398940247e+34 1.285832958610377653e+32
2.466000000000000000e+06 1.293315304287671230e+33 1.293315304287671230e+33 8.981356279775511915e+30 9.694521788140646647e+33 9.694521788140646647e+33 6.732306797319906215e+31
2.511000000000000000e+06 7.338286319289657888e+32 7.338286319289657888e+32 5.096032166173382665e+30 5.134042092162898909e+33 5.134042092162898909e+33 3.565307008446464181e+31
2.555000000000000000e+06 4.160331124516434265e+32 4.160331124516434265e+32 2.889118836469751021e+30 2.748640043713957295e+33 2.748640043713957295e+33 1.908777808134695844e+31
2.597000000000000000e+06 2.367881515670146815e+32 2.367881515670146815e+32 1.644362163659827180e+30 1.491018856839442784e+33 1.491018856839442784e+33 1.035429761694059240e+31
2.639000000000000000e+06 1.359341973786794638e+32 1.359341973786794638e+32 9.439874817963868699e+29 8.237520017886193364e+32 8.237520017886193364e+32 5.720500012420977997e+30
2.681000000000000000e+06 7.835557729201993957e+31 7.835557729201993957e+31 5.441359534168061132e+29 4.619093596104977397e+32 4.619093596104977397e+32 3.207703886184018024e+30
2.724000000000000000e+06 4.493442926872102740e+31 4.493442926872102740e+31 3.120446476994521382e+29 2.603667667279793081e+32 2.603667667279793081e+32 1.808102546722081562e+30
