# 0:r (cm)
#                      1:k nue number (1/cm)
#                      2:k nua number (1/cm)
#                      3:k nux number (1/cm)
#                      4:k nue energy (1/cm)
#                      5:k nua energy (1/cm)
#                      6:k nux energy (1/cm)
5.470000000000000000e+05 1.154763843785765187e-01 8.649836994796029563e-03 9.326721492642128103e-03 1.315643301697307643e-01 1.441639426515456748e-02 1.500174454755258749e-02
7.023000000000000000e+05 9.407624362243209581e-02 7.568711066717898235e-03 8.160992636853643331e-03 1.073855594217530129e-01 1.261451737040488776e-02 1.312670555126156310e-02
8.158000000000000000e+05 7.760181935208168569e-02 6.740813033396858209e-03 7.268307545178698953e-03 8.877467867016583525e-02 1.123468673951512342e-02 1.169084904827914599e-02
9.073000000000000000e+05 6.369105711642103484e-02 5.982717904986927654e-03 6.450887406465630886e-03 7.303780649291505278e-02 9.971194003851865939e-03 1.037605390631285776e-02
9.850000000000000000e+05 1.515858045726206638e-02 2.125144226290184759e-03 2.291433441575949689e-03 1.766414836976245781e-02 3.541896436045533121e-03 3.685700185789891805e-03
1.056000000000000000e+06 3.064706851563816017e-02 7.555638403365541426e-03 8.146099140156286278e-03 3.709817940379955131e-02 1.259205616150582858e-02 1.310274982008101732e-02
1.140000000000000000e+06 2.246905707279527389e-02 1.428441352802042701e-02 1.530976844318373935e-02 3.162886331695916736e-02 2.373435132748731927e-02 2.462529147546799538e-02
1.255000000000000000e+06 1.711311293482939769e-02 1.526788745221556096e-02 1.588590266447213392e-02 2.664919203798836803e-02 2.500770995805750435e-02 2.555198564336934319e-02
1.392000000000000000e+06 1.308400951229128466e-02 1.283939073505837095e-02 1.295391935154207967e-02 2.095291805886713432e-02 2.073401163010898940e-02 2.083598069854887547e-02
1.526000000000000000e+06 1.007536811572907164e-02 1.044864174360238436e-02 1.023990919589752926e-02 1.632444404504725805e-02 1.665681577014101536e-02 1.647057887041848342e-02
1.640000000000000000e+06 7.532164991649615768e-03 8.091380499099682169e-03 7.749832426965117677e-03 1.227287754919682318e-02 1.276900792182047648e-02 1.246536700462094575e-02
1.738000000000000000e+06 5.354325785142453713e-03 5.801112627141141731e-03 5.523042427998696088e-03 8.734579245289537941e-03 9.130955909652601135e-03 8.883643807258076452e-03
1.825000000000000000e+06 3.713541081597795251e-03 4.002763019210356724e-03 3.824772522346830440e-03 6.053700009452754084e-03 6.310283240920169963e-03 6.152028917987029631e-03
1.903000000000000000e+06 2.534156129958879244e-03 2.724102808910775116e-03 2.607916879695772010e-03 4.129530078789044913e-03 4.298046723215212354e-03 4.194754058144747888e-03
