# 0:r (cm)
#                      1:eta nue number (1/(s cm^3))
#                      2:eta nua number (1/(s cm^3))
#                      3:eta nux number (1/(s cm^3))
#                      4:eta nue energy (MeV/(s cm^3))
#                      5:eta nua energy (MeV/(s cm^3))
#                      6:eta nux energy (MeV/(s cm^3))
5.470000000000000000e+05 3.194273589088665643e+32 3.194273589088665643e+32 2.254183562853387574e+36 5.040310448299989136e+33 5.040310448299989136e+33 3.556922927030045377e+37
7.023000000000000000e+05 4.405792693299122467e+32 4.405792693299122467e+32 1.719223019472911369e+36 6.799966811312453229e+33 6.799966811312453229e+33 2.653474706479219966e+37
8.158000000000000000e+05 6.384322590088654995e+32 6.384322590088654995e+32 1.347236843512860975e+36 9.691702127345384892e+33 9.691702127345384892e+33 2.045168927175147826e+37
9.073000000000000000e+05 9.091934785920226334e+32 9.091934785920226334e+32 1.046467652215661596e+36 1.357517380582438819e+34 1.357517380582438819e+34 1.562481539462863438e+37
9.850000000000000000e+05 1.424723983878796536e+34 1.424723983878796536e+34 9.869186555013774467e+35 2.264752454650291774e+35 2.264752454650291774e+35 1.568813659963666271e+37
1.056000000000000000e+06 4.065123619429623923e+35 4.065123619429623923e+35 1.072981197328354209e+36 7.822243464660423457e+36 7.822243464660423457e+36 2.064665418387170817e+37
1.140000000000000000e+06 2.905801137127447990e+37 2.905801137127447990e+37 8.663418728711987669e+35 8.418970515739892681e+38 8.418970515739892681e+38 2.510050185837476505e+37
1.255000000000000000e+06 4.209066565805348945e+37 4.209066565805348945e+37 3.408070297240947013e+35 1.544963606979703205e+39 1.544963606979703205e+39 1.250953031259154811e+37
1.392000000000000000e+06 2.177720726445351931e+37 2.177720726445351931e+37 1.519160522353922042e+35 8.162553661902968027e+38 8.162553661902968027e+38 5.694132004244211885e+36
1.526000000000000000e+06 1.030063912799262692e+37 1.030063912799262692e+37 7.273761732051781416e+34 3.515369617527807445e+38 3.515369617527807445e+38 2.482366451272262754e+36
1.640000000000000000e+06 4.735601471014313969e+36 4.735601471014313969e+36 3.503251384117689186e+34 1.371200469106648122e+38 1.371200469106648122e+38 1.014371663389106566e+36
1.738000000000000000e+06 2.386543043142696721e+36 2.386543043142696721e+36 1.792605659102968947e+34 5.803117449873911062e+37 5.803117449873911062e+37 4.358899459606839254e+35
1.825000000000000000e+06 1.270483987049669027e+36 1.270483987049669027e+36 9.452421652113292276e+33 2.661129447573465261e+37 2.661129447573465261e+37 1.979884663303223504e+35
1.903000000000000000e+06 6.438065975255858483e+35 6.438065975255858483e+35 4.766819456411445021e+33 1.179492377644603343e+37 1.179492377644603343e+37 8.733099716676709780e+34
1.969000000000000000e+06 3.100673511689314400e+35 3.100673511689314400e+35 2.295835541411476867e+33 4.937348794780724188e+36 4.937348794780724188e+36 3.655767303674280284e+34
2.026000000000000000e+06 1.489225889950908185e+35 1.489225889950908185e+35 1.102446436827050201e+33 2.077685202297317425e+36 2.077685202297317425e+36 1.538072003432919910e+34
2.076000000000000000e+06 8.322409294036894243e+34 8.322409294036894243e+34 5.980332814459346888e+32 1.041214238480230116e+36 1.041214238480230116e+36 7.481977222301722509e+33
2.123000000000000000e+06 4.592517860797128356e+34 4.592517860797128356e+34 3.260345843326592614e+32 5.324577728776171003e+35 5.324577728776171003e+35 3.780053859708136233e+33
2.169000000000000000e+06 2.347456546265829597e+34 2.347456546265829597e+34 1.690428281169186151e+32 2.605486354894727901e+35 2.605486354894727901e+35 1.876238274791776910e+33
2.219000000000000000e+06 1.143982899772451507e+34 1.143982899772451507e+34 8.569682994851471056e+31 1.241262988389738916e+35 1.241262988389738916e+35 9.298417245448253687e+32
2.271000000000000000e+06 6.177952432881092034e+33 6.177952432881092034e+33 4.700614142345493571e+31 6.443713327437849486e+34 6.443713327437849486e+34 4.902823439520884464e+32
2.322000000000000000e+06 3.636393432342408981e+33 3.636393432342408981e+33 2.689205994556062534e+31 3.467150127087653298e+34 3.467150127087653298e+34 2.564046239568716171e+32
2.372000000000000000e+06 2.079317049740382601e+33 2.079317049740382601e+33 1.511318575202460905e+31 1.830462721375803269e+34 1.830462721375803269e+34 1.330442758778082599e+32
2.420000000000000000e+06 1.207089204986764505e+33 1.207089204986764505e+33 8.612829506370990467e+30 9.755637057583500167e+33 9.755637057583500167e+33 6.960847496264598869e+31
2.466000000000000000e+06 6.872720118473601812e+32 6.872720118473601812e+32 4.862658996638411049e+30 5.151700804239067040e+33 5.151700804239067040e+33 3.644985367058150704e+31
2.511000000000000000e+06 3.916561206195824800e+32 3.916561206195824800e+32 2.758909704675414098e+30 2.740120678622973429e+33 2.740120678622973429e+33 1.930199768173040060e+31
2.555000000000000000e+06 2.215893971564834518e+32 2.215893971564834518e+32 1.563432529931080702e+30 1.463992821863523767e+33 1.463992821863523767e+33 1.032925776530125532e+31
2.597000000000000000e+06 1.252748195468446592e+32 1.252748195468446592e+32 8.892241062967524276e+29 7.888364219044979124e+32 7.888364219044979124e+32 5.599308502855655214e+30
2.639000000000000000e+06 7.095204707278309310e+31 7.095204707278309310e+31 5.100255544185667190e+29 4.299645853234904876e+32 4.299645853234904876e+32 3.090720212554406023e+30
2.681000000000000000e+06 3.993499075375803892e+31 3.993499075375803892e+31 2.936717814657132823e+29 2.354184174583086980e+32 2.354184174583086980e+32 1.731207263102084124e+30
2.724000000000000000e+06 2.195747510263775689e+31 2.195747510263775689e+31 1.682061505014170946e+29 1.272297632578036153e+32 1.272297632578036153e+32 9.746488886707605258e+29
